"ID","word","translation","explanation","area","creater","createdDate"
"3424","3358","уян хатан","олон янз хувирган ашиглаж болох","12","sodstar@facebook.com","2016-06-16 16:45:28"
"3425","3359","ашигтай","үр дүнтэй","12","sodstar@facebook.com","2016-06-16 16:45:28"
"3426","3360","хэрэглээнд ойр",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3427","3361","өргөтгөж болох","<p>арчилагдах</p>","12","sodstar@facebook.com","2016-06-16 16:45:28"
"3428","3362","хэмжилт",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3429","3363","чанар",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3430","3364","бичигдэх хэлбэр, синтакс",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3431","3365","бичигдэх хэлбэр",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3432","3366","дижитал байгууллага",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3433","3367","виртуаль хурал",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3434","3368","холбоо харилцааны хэрэгсэл",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3435","3369","шийдвэр гаргах",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3436","3370","мэдээллийн технологи",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3437","3371","мэдээллийн систем",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3438","3372","эргэх холбоо",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3439","3373","дээд удирдлага",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3440","3374","дунд удирдлага",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3441","3375","үйл ажиллагааны удирдлага",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3442","3376","хүний нөөц",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3443","3377","санхүү",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3444","3378","нягтлан бодох",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3445","3379","үйлдвэрлэл",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3446","3380","мэдээллийн гинжин хэлхээ",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3447","3381","орчин үеийн хандлага",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3448","3382","нийлүүлэгч",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3449","3383","э-бизнес",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3450","3384","э-худалдаа",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3451","3385","э-засгийн газар",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3452","3386","бизнесийн процесс",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3453","3387","ажлын урсгал",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3454","3388","удирдлагын мэдээллийн систем",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3455","3389","шийдвэр дэмжих систем",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3456","3390","удирдлагыг дэмжих систем",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3457","3391","үйл ажиллагааны систем",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3458","3392","энтерпрайз систем","<p>байгууллагын систем</p>","12","sodstar@facebook.com","2016-06-16 16:45:28"
"3459","3393","нийлүүлэлтийн гинжин хэлхээний удирдлагын систем",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3460","3394","хэрэглэгчтэй харилцах систем",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3461","3395","мэдлэгийг удирдах систем",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3462","3396","интранет",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3463","3397","экстранет",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3464","3398","хамтын ажиллагааны систем",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3465","3399","эцсийн хэрэглэгч",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3466","3400","виртуаль компани",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3467","3401","бизнесийн экосистем",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3468","3402","ёс зүй",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3469","3403","мэдээллийн эрх",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3470","3404","кибер дайралт",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3471","3405","кебир гэмт хэрэг",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3472","3406","компьютерийн гэмт хэрэг",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3473","3407","компьютерийн дайралт",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3474","3408","эрүүл мэндийн эрсдэл",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3475","3409","МТ-ийн дэд бүтэц",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3476","3410","объект хандлагат ӨСУС",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3477","3411","нийлмэл ӨСУС","объект хандлагат болон харьцаа ӨСУС-ийн хоёулангийнх нь онцлогуудыг багтаасан ӨСУС","12","sodstar@facebook.com","2016-06-16 16:45:28"
"3478","3412","олон хэмжээст өгөгдлийн загвар","өгөгдлийг дурын өнцгөөс харах боломжийг олгоно.","12","sodstar@facebook.com","2016-06-16 16:45:28"
"3479","3413","өгөгдөл олборлолт",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3480","3414","таамаглалын шинжилгээ","өгөгдөл олборлолтын техник, түүхийн өгөгдөл болон таамаглал ашиглан ирээдүйн нөхцөл байдлыг урьдчилан таамаглах","12","sodstar@facebook.com","2016-06-16 16:45:28"
"3481","3415","текст олборлолт","том хэмжээний, бүтэцлэгдээгүй өгөгдлийн олонлог дундаас түлхүүр элементийг ялгаж авах","12","sodstar@facebook.com","2016-06-16 16:45:28"
"3482","3416","вэб олборлолт","вэбүүдээс өөрт хэрэгтэй мэдээлэл, паттернуудыг цуглуулж дүн шинжилгээ хийх","12","sodstar@facebook.com","2016-06-16 16:45:28"
"3483","3417","хамтын ажиллагаа",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3484","3418","нөөц",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3485","3419","процесс удирдах систем",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3486","3420","байгууллагын хамтын ажиллагааны систем",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3487","3421","шууд боловсруулах",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3488","3422","багцлан боловсруулах",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3489","3423","гүйцэтгэлийн мэдээллийн систем",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3490","3424","бичлэг, түүх",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3491","3425","талбар",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3492","3426","мэдээллийн архитектур",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3493","3427","мэдлэгийн ажилтан",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3494","3428","төв компьютер","маш өндөр хүчин чадалтай компьютер ","12","sodstar@facebook.com","2016-06-16 16:45:28"
"3495","3429","ажлын цэг дэх компьютер","график, зураг гэх мэт маш их хэмжээний өгөгдлийг боловсруулах чадвартай","12","sodstar@facebook.com","2016-06-16 16:45:28"
"3496","3430","супер компьютер","шинжлэх ухаан, инженерийн бодлогыг өгөгдсөн хугацаанд хамгийн өндөр хурдтай боловсруулах чадвартай","12","sodstar@facebook.com","2016-06-16 16:45:28"
"3497","3431","мэдрэгч дэлгэц",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3498","3432","заагч саваа",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3499","3433","оптик сканнер","текст болон график өгөгдлийг уншиж дижитал хэлбэрт хөрвүүлнэ.","12","sodstar@facebook.com","2016-06-16 16:45:28"
"3500","3434","соронзон тууз",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3501","3435","ухаалаг карт","микропроцессор чип суулгасан карт","12","sodstar@facebook.com","2016-06-16 16:45:28"
"3502","3436","төрөл хувиргалт",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3503","3437","чөлөөтэй тараагддаг програм",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3504","3438","халдлага илрүүлэгч програм хангамж",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3505","3439","хууль ёсны бичиг баримт",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3506","3440","хяналтын програм",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3507","3441","олшруулахаас сэргийлсэн компьютерийн програм",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3508","3442","оюуны өмч",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3509","3443","хувийн нууцад халдах халдлага",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3510","3444","хүний өмчийг хууль бусаар авах",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3511","3445","Харилцаа холбооны Ёс зүйн заалт",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3512","3446","ёс суртахууны мэдрэмж",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3513","3447","хууль тогтоох эрх мэдэл",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3514","3448","хууль эрх зүйн байгууллага ",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3515","3449","эрүүгийн хэрэг",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3516","3450","эрүүгийн гэмт хэрэг",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3517","3451","оюуны өмчийн эрхийг шилжүүлэх","<p>програм хангамж нь оюуны өмчийн бүтээл учир оюуны өмчийн хуулийн дагуу оюуны өмчийн эрхийг шилжүүлж болно.</p>","12","sodstar@facebook.com","2016-06-16 16:45:28"
"3518","3452","оюуны өмчийн хулгай",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3519","3453","зохиогчийн эрхийг зөрчих",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3520","3454","NET тогтолцоо",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3521","3455","обьект",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3522","3456","хийсвэр класс",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3523","3457","хийсвэрлэлт",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3524","3458","хандалтыг хувиргагч",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3525","3459","идэвхжүүлэгч",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3526","3460","хаягийн оператор",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3527","3461","Макрософт компаниас гаргасан өгөгдөлтэй ажиллах програм хангамжийн компонентуудын олонлог",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3528","3462","шинжилгээ хийх ",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3529","3463","тодорхойгүй зочин",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3530","3464","програмын хэрэглээ",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3531","3465","интерфейс","<p>Хэрэглээний програм бүтээхэд зориулагдсан сан,класс, обькт өгөгдлийн бүтэц, функцуудын олонлог</p>","12","sodstar@facebook.com","2016-06-16 16:45:28"
"3532","3466","арифметик үйлдэл",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3533","3467","хандалтын үйлдлүүд",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3534","3468","нэгэн зэрэг олон ажил явуулах ",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3535","3469","Асинхрон төлөөлөгч",,"12","sodstar@facebook.com","2016-06-16 16:45:28"
"3536","3470","дундын хэлний дэд бүтэц",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3537","3471","дундын хэлний ажиллах хугацаа",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3538","3472","дундын хэлний тодорхойлолт",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3539","3473","дундын төрлийн систем",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3540","3474","бүрэлдэхүүн объектийн загвар","<p>COM нь хэл платформ,машинаас үл хамааран, обьектуудын харилцан ажиллалааг дэмжих Мicrosoft компаниас гаргасан технилоги</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3541","3475","Байгуулагч",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3542","3476","Хэрэглэгчийн хэвийн бус тухай мэдээлэл",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3543","3477","төлөөлөгчийн  параметр",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3544","3478","төлөөлөгч",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3545","3479","програмыг байршуулах",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3546","3480","обьектийг сэргээх",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3547","3481","динамик сан ","<p>DLL</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3548","3482","битүүмжлэл",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3549","3483","үзэгдэл",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3550","3484","үзэгдэл баригч",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3551","3485","биелэх",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3552","3486","Фраймворкийн класс сан",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3553","3487","хаягдал цэвэрлэх","<p>Хаягдал цэвэрлэгч нь мета өгөгдлийг ашиглан обьектийн гишүүн өөр обьект зааж байгаа эсэхийг тодорхойлоно.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3554","3488","глобал кэш",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3555","3489","график төхөөрөмжийн интерфэйс",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3556","3490","Удамшил",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3557","3491","классаас үүссэн нэг обьектийг хэлнэ.",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3558","3492","програм хөгжүүлэх орчин",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3559","3493","класс заавал байх методуудын олонлог юм",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3560","3494","завсрын хэл",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3561","3495",,,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3562","3496","Com  обьектууд болон .Net обьектууд хоорондоо харилцан ажиллахыг дэмжсэн технилоги ",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3563","3497","рантайм үед програмыг натив код руу хөрвүүлэгч",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3564","3498","IL дэх төрөл,метод ,талбар прамерийн заалтын мэдээллийг агуулна",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3565","3499","классын функцнууд",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3566","3500","методын шинэ хувилбарыг тодорхойлох",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3567","3501","арга дахин тодорхойлох",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3568","3502","аргын параметр",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3569","3503","аргын шинж",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3570","3504","Энэ класс тухайн обьктэд түгжээ тавих боломжийг тредэд олгодог",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3571","3505","хулганы үзэгдэл, үйлдэл",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3572","3506","Тредүүдийн дунд нөөцийг зохицуулахад ашигладаг обьект юм.",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3573","3507","нэгэн нэрийн дор хамаатуулан нэрлэх боломж олгодог хийсвэр ухагдахуун",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3574","3508","төрөлх код",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3575","3509","кодын халхлалт",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3576","3510","дахин тодорхойлох","<p>нэмэлт, хавсралт, зогсоох, няцаах, үл тоох,</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3577","3511","32 ,64 бит дээр Windows систем ажиллах файл",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3578","3512","Класс дахь хандах боломжийг олгодог классын бүтэц",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3579","3513","ххамгаалагдсан өгөгдөл",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3580","3514","хязгаарлагдсан",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3581","3515","итгэлцүүр",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3582","3516","нийтийн талбар",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3583","3517","нийтийн",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3584","3518","тусгал","Мета өгөгдөлтэй ажиллах олон тооны классууд .NET -д байдаг ба эдгээрийг нийтэд нь тусгал буюу reflection гэнэ","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3585","3519","зайн","<p>нэг програмаас өөр AppDomain, өөр процесс, өөр машин дээр байгаа методыг дуудах харилцаа юм.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3586","3520","Нөөц",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3587","3521","буцаах төлөөлөгч",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3588","3522","битүүмжилсэн класс",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3589","3523","Олон тредийн зэрэг нөөц рүү хандалтыг зохицуулна.",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3590","3524","обьектыг цувих",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3591","3525","програм ханамж хөгжүүлэх хэрэгсэл",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3592","3526","эх код",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3593","3527","статик класс",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3594","3528","обьектийг трэд ажиллаж дуусах хүртлээ онцгойлон эзэмших эрх",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3595","3529","урсгал",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3596","3530","урсгал аюулгүй",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3597","3531","хяналтгүй код",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3598","3532","хэрэглэгчийн интерфейс",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3599","3533","хувилбарлалт",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3600","3534","Харагдах төлөв",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3601","3535","Windows-д нэвтрэх зөвшөөрөл",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3602","3536","Microsoft-ийн нууц үгийн сүлжээ",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3603","3537","Төвлөрсөн удирдлаггүй тархсан орчинд мэдээлэл солилцох протокол",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3604","3538","Веб үйлчилгээнүүдийг нийтээр хайж болох байршилд зохион байгуулахын тулд гаргасан стандарт юм",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3605","3539","клиентед зориулж үйлчилгээг хангах веб үйлчилгээ  ",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3606","3540","функциональ бүрэн хамаарал","<p>анхдагч түлхүүр атрибутаас функциональ хамааралтай атрибутуудын шинж</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3607","3541","хэсэгчилсэн хамаарал","<p>анхдагч түлхүүр атрибутаас өөр ямар нэгэн атрибутаас хамаарсан функциональ хамаарал</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3608","3542","өгөгдлийн агуулах","<p>дүн шинжилгээ хийж, шийдвэр гаргах зорилгоор динамик өгөгдлийн сангаас гаргаж авсан түүхэн өгөгдлийн цуглуулга</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3609","3543","тоон гарын үсгийн тухай хууль","<p>Цахим баримт бичгийг хуурамчаар үйлдэх, өөрчлөхөөс хамгаалах зорилгоор тоон гарын үсгийн хувийн түлхүүр ашиглан мэдээллийг криптограф хувиргалтанд оруулж үүсгэсэн, уг баримт бичгийн бүрдэл болон түүнийг хамгаалахтай холбоотой.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3610","3544","тоон гарын үсэг эзэмшигч","<p>тоон гарын үсгийн гэрчилгээнд заасан нийтийн түлхүүр эзэмшигч иргэн, хуулийн этгээдийг</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3611","3545","хуулийн зүйл заалт","<p>purview - гэдэг нь ижил утгатай тул хэрэглэж болно.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3612","3546","хуулийн нэмэлт",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3613","3547","хуулийн этгээд",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3614","3548","хуулийн заалт",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3615","3549","мэдээллийн аюулгүй байдлын стандарт",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3616","3550","кибер гэмт хэргийн мөрдлөг",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3617","3551","хамгаалагдсан интернет холболт",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3618","3552","мэдээллийн баталгаат байдал","<p>мэдээлэл болон мэдээллийн системийг нууцлагдмал, бүрэн бүтэн, хүртээмжтэй, баталгаатай болон татгалзахгүй байх зарчимуудаар хангахыг хэлнэ.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3619","3553","нууцлагдмал байдал","<p>мэдээлэл болон түүний бүрдэл үйлчилгээ, дэд бүтэц хууль бус нэвтрэлтээс хамгаалагдсан байхыг хэлнэ.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3620","3554","жинхэнэ эсэхийг баталгаажуулах","<p>дамжуулалт, дамжуулж буй өгөгдөл мессеж, баримт бичгийн баталгаатай байдлыг хангах аюулгүй байдлын арга хэмжээнүүдээр тодорхойлогддог.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3621","3555","бэлэн байдал","<p>мэдээллийг шаардлагатай үед тухайн өгөгдөл мэдээлэлд эрх бүхий этгээд хандаж мэдээлэл олж авах боломжтой байх.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3622","3556","татгалзахгүй байх","<p>өгөгдөл илгээгч нь илгээсэн гэдгээ, хүлээн авсан нь авсан гэдгээ хүлэээн зөвшөөрөхийг</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3623","3557","үйлчилгээг хаах","<p>Үйлчилгээг бусниулах халдалга гэж хакер системийг ажиллагаагүй болгохын тулд их хэмжээний хүсэлт илгээж дүүргэхийг хэлнэ.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3624","3558","онцгой дэд бүтэц","<p>тухайн улс орны үндэсний аюулгүй байдал асар их хор хохирол учруулж болзошгүй дэд бүтэцийг хэлнэ.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3625","3559","компьютерийн даалгавар",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3626","3560","хуулийн цоорхой",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3627","3561","хуулийн тайлбар",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3628","3562","санал болгосон хуулийн төсөл",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3629","3563","кибер гүтгэлэг, доромжлол","<p>хэн нэгний нэр хүндийг гутаасан худал баталгааг сүлжээгээр тараах</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3630","3564","санаатай үйлдсэн гэмт хэрэг",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3631","3565","интернет гэмт хэрэг",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3632","3566","нуугдмал гэмт хэрэг",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3633","3567","хохирогчгүй гэмт хэрэг",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3634","3568","компьютер ашиглан гэрээсээ үйлчлэгч нартайгаа харьцах",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3635","3569","албан газрын нэр хүндийг мэдээллийн хэрэгслийн тусламжтай хиймлээр бий болгох",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3636","3570","мэдээллийн дипломат эх сурвалж",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3637","3571","мэдэгч ботын мэдээллийн үйлчилгээ",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3638","3572","хоёр давхаргат ",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3639","3573","N-давхаргат",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3640","3574","Динамик вэб сайт, вэб апликэйшн, вэб үйлчилгээ бүтээхэд зориулан Microsoft компаниас гаргасан вэб фр",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3641","3575",".NET фрэймворктой хамт бүтээгдсэн олон талын зориулалттай програмчлалын хэл.Энэ хэл нь ECMA-334 стан",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3642","3576","Европын Компьютер Үйлдвэрлэгчдийн холбоо.","<p>Мэдээлэл, холбооны стандартуудыг баталдаг, ашгийн бус олон улсын байгууллага.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3643","3577","Програм хангамжийн олон хувилбаруудын хоорондох зөрчилийг шийдвэрлэхэд ашигладаг арга.",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3644","3578","Програм хангамжийн инженерчлэлийн салбарт ашиглагддаг ерөнхий зориулалттай загварчлалын хэл.","<p>&nbsp;UML нь системийн загварыг график тэмдэглэгээнүүдээр дүрсэлдэг.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3645","3579","32 битийн Windows API",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3646","3580","Голдуу өгөгдлийг дүрслэх, зөөвөрлөхөд ашиглагддаг ерөнхий зориулалтын маркап хэл.",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3647","3581","Богино үнэлэлт",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3648","3582","Вэб метод",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3649","3583","Гарны үзэгдэл",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3650","3584","Дан Баримтын Интерфэйс","<p>Хэрэглэгчийн интерфэйсийг биеэ даасан дан цонхнуудаар зохион байгуулах арга. Цэс, хэрэгслийн самбарыг агуулсан нэг &ldquo;эцэг цонх&rdquo; байхгүй, харин цонх болгон өөрийн цэс, хэрэгслийн самбартай байна.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3651","3585","турших",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3652","3586","код задлах","<p>Энкодлолтын эсрэг үйлдэл</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3653","3587","Дот Нэт ","<p>Програм хангамжийг ажиллуулах болоод хөгжүүлэх цогц орчин.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
